[2026-08-28 10:10:35] ,-1,0,0,18
[2026-08-28 10:10:35] ms,energy,r1600,r2000,r2400,r280ms,energy,r1600,r2000,r2400,r2800,best,tone,armed,move,dropped
[2026-08-28 10:10:45] 8117,0,0.000,0.000,0.000,0.000,-1,-1,0,0,36
[2026-08-28 10:10:45] 8146,6,0.003,0.003,0.005,0.007,3,-1,0,0,36
[2026-08-28 10:10:45] 8175,3,0.010,0.008,0.006,0.004,0,-1,0,0,36
[2026-08-28 10:10:45] 8207,2,0.001,0.000,0.001,0.003,3,-1,0,0,37
[2026-08-28 10:10:45] 8231,0,0.000,0.000,0.000,0.000,-1,-1,0,0,37
[2026-08-28 10:10:45] 8256,0,0.000,0.000,0.000,0.000,-1,-1,0,0,37
[2026-08-28 10:10:45] 8286,5,0.009,0.009,0.008,0.010,3,-1,0,0,37
[2026-08-28 10:10:45] 8315,2,0.010,0.005,0.000,0.005,0,-1,0,0,37
[2026-08-28 10:10:45] 8340,0,0.000,0.000,0.000,0.000,-1,-1,0,0,37
[2026-08-28 10:10:45] 8365,0,0.000,0.000,0.000,0.000,-1,-1,0,0,37
[2026-08-28 10:10:45] 8389,0,0.000,0.000,0.000,0.000,-1,-1,0,0,37
[2026-08-28 10:10:45] 8418,2,0.001,0.000,0.001,0.003,3,-1,0,0,37
[2026-08-28 10:10:45] 8448,2,0.001,0.005,0.009,0.000,2,-1,0,0,37
[2026-08-28 10:10:45] 8476,1,0.005,0.005,0.005,0.005,3,-1,0,0,38
[2026-08-28 10:10:45] 8501,0,0.000,0.000,0.000,0.000,-1,-1,0,0,38
[2026-08-28 10:10:45] 8530,5,0.009,0.001,0.001,0.014,3,-1,0,0,38
[2026-08-28 10:10:46] 8555,0,0.000,0.000,0.000,0.000,-1,-1,0,0,38
[2026-08-28 10:10:46] 8586,3,0.003,0.002,0.003,0.002,0,-1,0,0,38
[2026-08-28 10:10:46] 8614,2,0.007,0.010,0.007,0.001,1,-1,0,0,38
[2026-08-28 10:10:46] 8644,3,0.004,0.002,0.004,0.004,0,-1,0,0,38
[2026-08-28 10:10:46] 8674,2,0.010,0.000,0.010,0.000,0,-1,0,0,38
[2026-08-28 10:10:46] 8705,3,0.004,0.008,0.008,0.004,1,-1,0,0,39
[2026-08-28 10:10:46] 8731,1,0.005,0.005,0.005,0.005,1,-1,0,0,39
[2026-08-28 10:10:46] 8756,0,0.000,0.000,0.000,0.000,-1,-1,0,0,39
[2026-08-28 10:10:46] 8785,4,0.003,0.002,0.000,0.002,0,-1,0,0,39
[2026-08-28 10:10:46] 8814,4,0.006,0.003,0.003,0.014,3,-1,0,0,39
[2026-08-28 10:10:46] 8846,5,0.001,0.017,0.003,0.001,1,-1,0,0,39
[2026-08-28 10:10:46] 8870,0,0.000,0.000,0.000,0.000,-1,-1,0,0,39
[2026-08-28 10:10:46] 8901,6,0.006,0.002,0.002,0.012,3,-1,0,0,39
[2026-08-28 10:10:46] 8930,1,0.005,0.005,0.005,0.005,3,-1,0,0,40
[2026-08-28 10:10:46] 8957,1,0.005,0.005,0.005,0.005,3,-1,0,0,40
[2026-08-28 10:10:46] 8989,2,0.001,0.010,0.001,0.007,1,-1,0,0,40
[2026-08-28 10:10:46] 9018,1,0.005,0.005,0.005,0.005,3,-1,0,0,40
[2026-08-28 10:10:46] 9042,0,0.000,0.000,0.000,0.000,-1,-1,0,0,40
[2026-08-28 10:10:46] 9067,0,0.000,0.000,0.000,0.000,-1,-1,0,0,40
[2026-08-28 10:10:46] 9094,2,0.001,0.005,0.009,0.000,2,-1,0,0,40
[2026-08-28 10:10:46] 9122,2,0.007,0.005,0.003,0.002,0,-1,0,0,40
[2026-08-28 10:10:46] 9152,2,0.007,0.005,0.003,0.008,3,-1,0,0,41
[2026-08-28 10:10:46] 9179,1,0.005,0.005,0.005,0.005,1,-1,0,0,41
[2026-08-28 10:10:46] 9207,3,0.004,0.002,0.008,0.003,2,-1,0,0,41
[2026-08-28 10:10:46] 9238,3,0.004,0.008,0.008,0.004,1,-1,0,0,41
[2026-08-28 10:10:46] 9266,1,0.005,0.005,0.005,0.005,3,-1,0,0,41
[2026-08-28 10:10:46] 9290,0,0.000,0.000,0.000,0.000,-1,-1,0,0,41
[2026-08-28 10:10:46] 9319,3,0.001,0.015,0.001,0.004,1,-1,0,0,41
[2026-08-28 10:10:46] 9347,2,0.001,0.000,0.001,0.003,3,-1,0,0,41
[2026-08-28 10:10:46] 9371,0,0.000,0.000,0.000,0.000,-1,-1,0,0,41
[2026-08-28 10:10:46] 9396,0,0.000,0.000,0.000,0.000,-1,-1,0,0,41
[2026-08-28 10:10:46] 9423,1,0.005,0.005,0.005,0.005,3,-1,0,0,41
[2026-08-28 10:10:46] 9454,2,0.010,0.005,0.000,0.005,0,-1,0,0,42
[2026-08-28 10:10:46] 9484,2,0.001,0.005,0.009,0.000,2,-1,0,0,42
[2026-08-28 10:10:46] 9511,2,0.007,0.010,0.007,0.001,1,-1,0,0,42
[2026-08-28 10:10:46] 9542,4,0.003,0.005,0.008,0.003,2,-1,0,0,42
[2026-08-28 10:10:47] 9570,3,0.001,0.002,0.004,0.005,3,-1,0,0,42
[2026-08-28 10:10:47] 9601,4,0.009,0.003,0.000,0.010,3,-1,0,0,42
[2026-08-28 10:10:47] 9629,3,0.001,0.002,0.004,0.005,3,-1,0,0,43
[2026-08-28 10:10:47] 9658,2,0.007,0.000,0.007,0.009,3,-1,0,0,43
[2026-08-28 10:10:47] 9688,1,0.005,0.005,0.005,0.005,1,-1,0,0,43
[2026-08-28 10:10:47] 9717,2,0.001,0.010,0.001,0.007,1,-1,0,0,43
[2026-08-28 10:10:47] 9748,4,0.003,0.002,0.004,0.000,2,-1,0,0,43
[2026-08-28 10:10:47] 9773,0,0.000,0.000,0.000,0.000,-1,-1,0,0,44
[2026-08-28 10:10:47] 9800,3,0.003,0.002,0.014,0.002,2,-1,0,0,44
[2026-08-28 10:10:47] 9826,1,0.005,0.005,0.005,0.005,1,-1,0,0,44
[2026-08-28 10:10:47] 9851,0,0.000,0.000,0.000,0.000,-1,-1,0,0,44
[2026-08-28 10:10:47] 9882,5,0.001,0.005,0.005,0.004,2,-1,0,0,44
[2026-08-28 10:10:47] 9907,0,0.000,0.000,0.000,0.000,-1,-1,0,0,44
[2026-08-28 10:10:47] 9931,0,0.000,0.000,0.000,0.000,-1,-1,0,0,44
[2026-08-28 10:10:47] 9960,6,0.014,0.000,0.008,0.003,0,-1,0,0,44
[2026-08-28 10:10:47] 9991,6,0.012,0.002,0.002,0.003,0,-1,0,0,44
[2026-08-28 10:10:47] 10015,0,0.000,0.000,0.000,0.000,-1,-1,0,0,44
[2026-08-28 10:10:47] 10042,5,0.001,0.013,0.005,0.001,1,-1,0,0,44
[2026-08-28 10:10:47] 10071,1,0.005,0.005,0.005,0.005,3,-1,0,0,44
[2026-08-28 10:10:47] 10096,1,0.005,0.005,0.005,0.005,1,-1,0,0,44
[2026-08-28 10:10:47] 10125,2,0.001,0.000,0.001,0.003,3,-1,0,0,44
[2026-08-28 10:10:47] 10149,0,0.000,0.000,0.000,0.000,-1,-1,0,0,45
[2026-08-28 10:10:47] 10180,4,0.003,0.005,0.005,0.001,1,-1,0,0,45
[2026-08-28 10:10:47] 10205,0,0.000,0.000,0.000,0.000,-1,-1,0,0,45
[2026-08-28 10:10:47] 10235,3,0.003,0.015,0.003,0.010,1,-1,0,0,45
[2026-08-28 10:10:47] 10260,0,0.000,0.000,0.000,0.000,-1,-1,0,0,45
[2026-08-28 10:10:47] 10285,0,0.000,0.000,0.000,0.000,-1,-1,0,0,45
[2026-08-28 10:10:47] 10312,3,0.003,0.002,0.002,0.007,3,-1,0,0,45
[2026-08-28 10:10:47] 10343,1,0.005,0.005,0.005,0.005,3,-1,0,0,45
[2026-08-28 10:10:47] 10371,1,0.005,0.005,0.005,0.005,3,-1,0,0,45
[2026-08-28 10:10:47] 10396,0,0.000,0.000,0.000,0.000,-1,-1,0,0,45
[2026-08-28 10:10:47] 10424,2,0.010,0.000,0.010,0.000,0,-1,0,0,45
[2026-08-28 10:10:47] 10456,1,0.005,0.005,0.005,0.005,1,-1,0,0,46
[2026-08-28 10:10:47] 10486,6,0.001,0.003,0.001,0.005,3,-1,0,0,46
[2026-08-28 10:10:47] 10511,0,0.000,0.000,0.000,0.000,-1,-1,0,0,46
[2026-08-28 10:10:47] 10542,2,0.007,0.010,0.007,0.001,1,-1,0,0,46
[2026-08-28 10:10:48] 10569,3,0.010,0.008,0.006,0.004,0,-1,0,0,46
[2026-08-28 10:10:48] 10595,1,0.005,0.005,0.005,0.005,0,-1,0,0,46
[2026-08-28 10:10:48] 10619,0,0.000,0.000,0.000,0.000,-1,-1,0,0,46
[2026-08-28 10:10:48] 10650,3,0.010,0.002,0.002,0.006,0,-1,0,0,46
[2026-08-28 10:10:48] 10679,1,0.005,0.005,0.005,0.005,3,-1,0,0,47
[2026-08-28 10:10:48] 10703,0,0.000,0.000,0.000,0.000,-1,-1,0,0,47
[2026-08-28 10:10:48] 10734,3,0.003,0.008,0.002,0.003,1,-1,0,0,47
[2026-08-28 10:10:48] 10760,0,0.000,0.000,0.000,0.000,-1,-1,0,0,47
[2026-08-28 10:10:48] 10784,0,0.000,0.000,0.000,0.000,-1,-1,0,0,47
[2026-08-28 10:10:48] 10812,1,0.005,0.005,0.005,0.005,3,-1,0,0,47
[2026-08-28 10:10:48] 10843,2,0.001,0.010,0.001,0.007,1,-1,0,0,47
[2026-08-28 10:10:48] 10867,0,0.000,0.000,0.000,0.000,-1,-1,0,0,47
[2026-08-28 10:10:48] 10892,0,0.000,0.000,0.000,0.000,-1,-1,0,0,47
[2026-08-28 10:10:48] 10920,1,0.005,0.005,0.005,0.005,1,-1,0,0,47
[2026-08-28 10:10:48] 10946,1,0.005,0.005,0.005,0.005,1,-1,0,0,47
[2026-08-28 10:10:48] 10972,0,0.000,0.000,0.000,0.000,-1,-1,0,0,47
[2026-08-28 10:10:48] 10996,0,0.000,0.000,0.000,0.000,-1,-1,0,0,47
[2026-08-28 10:10:48] 11025,2,0.010,0.010,0.010,0.010,3,-1,0,0,47
[2026-08-28 10:10:48] 11057,1,0.005,0.005,0.005,0.005,1,-1,0,0,48
[2026-08-28 10:10:48] 11087,4,0.003,0.000,0.005,0.010,3,-1,0,0,48
[2026-08-28 10:10:48] 11115,2,0.001,0.005,0.009,0.010,3,-1,0,0,48
[2026-08-28 10:10:48] 11141,0,0.000,0.000,0.000,0.000,-1,-1,0,0,48
[2026-08-28 10:10:48] 11168,1,0.005,0.005,0.005,0.005,3,-1,0,0,48
[2026-08-28 10:10:48] 11198,6,0.000,0.002,0.001,0.015,3,-1,0,0,48
[2026-08-28 10:10:48] 11227,3,0.010,0.008,0.002,0.000,0,-1,0,0,49
[2026-08-28 10:10:48] 11258,2,0.010,0.005,0.000,0.005,0,-1,0,0,49
[2026-08-28 10:10:48] 11288,2,0.001,0.000,0.001,0.003,3,-1,0,0,49
[2026-08-28 10:10:48] 11317,1,0.005,0.005,0.005,0.005,3,-1,0,0,49
[2026-08-28 10:10:48] 11347,1,0.005,0.005,0.005,0.005,1,-1,0,0,49
[2026-08-28 10:10:48] 11375,2,0.001,0.000,0.001,0.003,3,-1,0,0,50
[2026-08-28 10:10:48] 11404,1,0.005,0.005,0.005,0.005,3,-1,0,0,50
[2026-08-28 10:10:48] 11429,2,0.007,0.005,0.003,0.008,3,-1,0,0,50
[2026-08-28 10:10:48] 11457,1,0.005,0.005,0.005,0.005,3,-1,0,0,50
[2026-08-28 10:10:48] 11488,2,0.001,0.005,0.009,0.010,3,-1,0,0,50
[2026-08-28 10:10:48] 11516,5,0.009,0.013,0.001,0.001,1,-1,0,0,50
[2026-08-28 10:10:48] 11547,3,0.010,0.002,0.010,0.002,2,-1,0,0,50
[2026-08-28 10:10:49] 11576,1,0.005,0.005,0.005,0.005,1,-1,0,0,51
[2026-08-28 10:10:49] 11604,1,0.005,0.005,0.005,0.005,3,-1,0,0,51
[2026-08-28 10:10:49] 11635,5,0.004,0.001,0.000,0.002,0,-1,0,0,51
[2026-08-28 10:10:49] 11660,0,0.000,0.000,0.000,0.000,-1,-1,0,0,51
[2026-08-28 10:10:49] 11691,3,0.003,0.002,0.014,0.002,2,-1,0,0,51
[2026-08-28 10:10:49] 11715,0,0.000,0.000,0.000,0.000,-1,-1,0,0,51
[2026-08-28 10:10:49] 11746,2,0.007,0.000,0.007,0.009,3,-1,0,0,51
[2026-08-28 10:10:49] 11773,1,0.005,0.005,0.005,0.005,1,-1,0,0,51
[2026-08-28 10:10:49] 11804,4,0.013,0.012,0.005,0.006,0,-1,0,0,52
[2026-08-28 10:10:49] 11836,2,0.007,0.005,0.003,0.008,3,-1,0,0,52
[2026-08-28 10:10:49] 11860,0,0.000,0.000,0.000,0.000,-1,-1,0,0,52
[2026-08-28 10:10:49] 11891,1,0.005,0.005,0.005,0.005,1,-1,0,0,52
[2026-08-28 10:10:49] 11916,0,0.000,0.000,0.000,0.000,-1,-1,0,0,52
[2026-08-28 10:10:49] 11947,1,0.005,0.005,0.005,0.005,1,-1,0,0,52
[2026-08-28 10:10:49] 11971,0,0.000,0.000,0.000,0.000,-1,-1,0,0,53
[2026-08-28 10:10:49] 12001,2,0.010,0.005,0.000,0.005,0,-1,0,0,53
[2026-08-28 10:10:49] 12025,0,0.000,0.000,0.000,0.000,-1,-1,0,0,53
[2026-08-28 10:10:49] 12050,0,0.000,0.000,0.000,0.000,-1,-1,0,0,53
[2026-08-28 10:10:49] 12081,2,0.001,0.000,0.001,0.003,3,-1,0,0,53
[2026-08-28 10:10:49] 12109,1,0.005,0.005,0.005,0.005,3,-1,0,0,53
[2026-08-28 10:10:49] 12134,0,0.000,0.000,0.000,0.000,-1,-1,0,0,53
[2026-08-28 10:10:49] 12162,2,0.001,0.000,0.001,0.003,3,-1,0,0,53
[2026-08-28 10:10:49] 12192,2,0.010,0.000,0.010,0.000,0,-1,0,0,53
[2026-08-28 10:10:49] 12221,1,0.005,0.005,0.005,0.005,3,-1,0,0,53
[2026-08-28 10:10:49] 12248,3,0.001,0.008,0.004,0.001,1,-1,0,0,53
[2026-08-28 10:10:49] 12275,2,0.007,0.005,0.003,0.002,0,-1,0,0,54
[2026-08-28 10:10:49] 12300,0,0.000,0.000,0.000,0.000,-1,-1,0,0,54
[2026-08-28 10:10:49] 12331,2,0.007,0.000,0.007,0.009,3,-1,0,0,54
[2026-08-28 10:10:49] 12358,1,0.005,0.005,0.005,0.005,1,-1,0,0,54
[2026-08-28 10:10:49] 12383,0,0.000,0.000,0.000,0.000,-1,-1,0,0,54
[2026-08-28 10:10:49] 12411,1,0.005,0.005,0.005,0.005,3,-1,0,0,54
[2026-08-28 10:10:49] 12442,1,0.005,0.005,0.005,0.005,1,-1,0,0,54
[2026-08-28 10:10:49] 12470,1,0.005,0.005,0.005,0.005,3,-1,0,0,54
[2026-08-28 10:10:49] 12502,2,0.007,0.005,0.003,0.002,0,-1,0,0,54
[2026-08-28 10:10:49] 12526,0,0.000,0.000,0.000,0.000,-1,-1,0,0,55
[2026-08-28 10:10:50] 12554,1,0.005,0.005,0.005,0.005,3,-1,0,0,55
[2026-08-28 10:10:50] 12580,1,0.005,0.005,0.005,0.005,1,-1,0,0,55
[2026-08-28 10:10:50] 12609,1,0.005,0.005,0.005,0.005,3,-1,0,0,55
[2026-08-28 10:10:50] 12634,0,0.000,0.000,0.000,0.000,-1,-1,0,0,55
[2026-08-28 10:10:50] 12662,4,0.009,0.003,0.010,0.005,2,-1,0,0,55
[2026-08-28 10:10:50] 12693,1,0.005,0.005,0.005,0.005,1,-1,0,0,55
[2026-08-28 10:10:50] 12722,4,0.006,0.003,0.003,0.005,0,-1,0,0,55
[2026-08-28 10:10:50] 12747,2,0.007,0.005,0.003,0.002,0,-1,0,0,55
[2026-08-28 10:10:50] 12773,0,0.000,0.000,0.000,0.000,-1,-1,0,0,56
[2026-08-28 10:10:50] 12801,2,0.001,0.005,0.009,0.000,2,-1,0,0,56
[2026-08-28 10:10:50] 12826,1,0.005,0.005,0.005,0.005,3,-1,0,0,56
[2026-08-28 10:10:50] 12855,1,0.005,0.005,0.005,0.005,3,-1,0,0,56
[2026-08-28 10:10:50] 12886,3,0.004,0.002,0.008,0.003,2,-1,0,0,56
[2026-08-28 10:10:50] 12913,1,0.005,0.005,0.005,0.005,3,-1,0,0,56
[2026-08-28 10:10:50] 12944,2,0.001,0.005,0.009,0.000,2,-1,0,0,56
[2026-08-28 10:10:50] 12968,0,0.000,0.000,0.000,0.000,-1,-1,0,0,56
[2026-08-28 10:10:50] 12999,2,0.007,0.005,0.003,0.008,3,-1,0,0,56
[2026-08-28 10:10:50] 13024,0,0.000,0.000,0.000,0.000,-1,-1,0,0,57
[2026-08-28 10:10:50] 13052,1,0.005,0.005,0.005,0.005,3,-1,0,0,57
[2026-08-28 10:10:50] 13078,1,0.005,0.005,0.005,0.005,1,-1,0,0,57
[2026-08-28 10:10:50] 13103,0,0.000,0.000,0.000,0.000,-1,-1,0,0,57
[2026-08-28 10:10:50] 13133,3,0.010,0.008,0.002,0.000,0,-1,0,0,57
[2026-08-28 10:10:50] 13161,1,0.005,0.005,0.005,0.005,3,-1,0,0,57
[2026-08-28 10:10:50] 13191,1,0.005,0.005,0.005,0.005,3,-1,0,0,57
[2026-08-28 10:10:50] 13215,0,0.000,0.000,0.000,0.000,-1,-1,0,0,57
[2026-08-28 10:10:50] 13242,2,0.007,0.000,0.007,0.009,3,-1,0,0,57
[2026-08-28 10:10:50] 13270,1,0.005,0.005,0.005,0.005,3,-1,0,0,57
[2026-08-28 10:10:50] 13300,8,0.014,0.001,0.009,0.003,0,-1,0,0,57
[2026-08-28 10:10:50] 13329,1,0.005,0.005,0.005,0.005,3,-1,0,0,58
[2026-08-28 10:10:50] 13357,1,0.005,0.005,0.005,0.005,3,-1,0,0,58
[2026-08-28 10:10:50] 13381,0,0.000,0.000,0.000,0.000,-1,-1,0,0,58
[2026-08-28 10:10:50] 13410,2,0.007,0.005,0.003,0.002,0,-1,0,0,58
[2026-08-28 10:10:50] 13441,1,0.005,0.005,0.005,0.005,1,-1,0,0,58
[2026-08-28 10:10:50] 13468,1,0.005,0.005,0.005,0.005,3,-1,0,0,58
[2026-08-28 10:10:50] 13493,0,0.000,0.000,0.000,0.000,-1,-1,0,0,58
[2026-08-28 10:10:50] 13517,0,0.000,0.000,0.000,0.000,-1,-1,0,0,58
[2026-08-28 10:10:51] 13548,3,0.010,0.008,0.006,0.004,0,-1,0,0,58
[2026-08-28 10:10:51] 13573,0,0.000,0.000,0.000,0.000,-1,-1,0,0,59
[2026-08-28 10:10:51] 13601,2,0.010,0.000,0.010,0.000,0,-1,0,0,59
[2026-08-28 10:10:51] 13632,1,0.005,0.005,0.005,0.005,1,-1,0,0,59
[2026-08-28 10:10:51] 13660,1,0.005,0.005,0.005,0.005,3,-1,0,0,59
[2026-08-28 10:10:51] 13684,0,0.000,0.000,0.000,0.000,-1,-1,0,0,59
[2026-08-28 10:10:51] 13713,4,0.001,0.000,0.001,0.001,2,-1,0,0,59
[2026-08-28 10:10:51] 13744,2,0.007,0.005,0.003,0.002,0,-1,0,0,59
[2026-08-28 10:10:51] 13772,1,0.005,0.005,0.005,0.005,3,-1,0,0,59
[2026-08-28 10:10:51] 13797,0,0.000,0.000,0.000,0.000,-1,-1,0,0,60
[2026-08-28 10:10:51] 13821,0,0.000,0.000,0.000,0.000,-1,-1,0,0,60
[2026-08-28 10:10:51] 13853,2,0.007,0.005,0.003,0.008,3,-1,0,0,60
[2026-08-28 10:10:51] 13885,2,0.007,0.005,0.003,0.002,0,-1,0,0,60
[2026-08-28 10:10:51] 13910,0,0.000,0.000,0.000,0.000,-1,-1,0,0,60
[2026-08-28 10:10:51] 13940,1,0.005,0.005,0.005,0.005,3,-1,0,0,60
[2026-08-28 10:10:51] 13965,0,0.000,0.000,0.000,0.000,-1,-1,0,0,60
[2026-08-28 10:10:51] 13996,2,0.001,0.000,0.001,0.003,3,-1,0,0,60
[2026-08-28 10:10:51] 14024,1,0.005,0.005,0.005,0.005,1,-1,0,0,60
[2026-08-28 10:10:51] 14050,2,0.007,0.005,0.003,0.002,0,-1,0,0,61
[2026-08-28 10:10:51] 14082,3,0.001,0.008,0.011,0.002,2,-1,0,0,61
[2026-08-28 10:10:51] 14110,3,0.004,0.002,0.000,0.000,0,-1,0,0,61
[2026-08-28 10:10:51] 14141,2,0.007,0.005,0.003,0.008,3,-1,0,0,61
[2026-08-28 10:10:51] 14170,2,0.001,0.000,0.001,0.003,3,-1,0,0,61
[2026-08-28 10:10:51] 14199,3,0.004,0.008,0.008,0.001,1,-1,0,0,61
[2026-08-28 10:10:51] 14228,3,0.004,0.002,0.000,0.000,0,-1,0,0,62
[2026-08-28 10:10:51] 14256,1,0.005,0.005,0.005,0.005,3,-1,0,0,62
[2026-08-28 10:10:51] 14286,4,0.006,0.000,0.006,0.002,2,-1,0,0,62
[2026-08-28 10:10:51] 14311,0,0.000,0.000,0.000,0.000,-1,-1,0,0,62
[2026-08-28 10:10:51] 14341,2,0.007,0.005,0.003,0.002,0,-1,0,0,62
[2026-08-28 10:10:51] 14368,1,0.005,0.005,0.005,0.005,3,-1,0,0,62
[2026-08-28 10:10:51] 14395,1,0.005,0.005,0.005,0.005,3,-1,0,0,62
[2026-08-28 10:10:51] 14419,0,0.000,0.000,0.000,0.000,-1,-1,0,0,62
[2026-08-28 10:10:51] 14448,1,0.005,0.005,0.005,0.005,3,-1,0,0,62
[2026-08-28 10:10:51] 14478,3,0.004,0.008,0.000,0.006,1,-1,0,0,63
[2026-08-28 10:10:51] 14509,3,0.003,0.002,0.002,0.001,0,-1,0,0,63
[2026-08-28 10:10:51] 14533,0,0.000,0.000,0.000,0.000,-1,-1,0,0,63
[2026-08-28 10:10:52] 14562,2,0.001,0.005,0.009,0.000,2,-1,0,0,63
[2026-08-28 10:10:52] 14593,2,0.010,0.005,0.000,0.005,0,-1,0,0,63
[2026-08-28 10:10:52] 14617,0,0.000,0.000,0.000,0.000,-1,-1,0,0,63
[2026-08-28 10:10:52] 14644,2,0.007,0.005,0.003,0.008,3,-1,0,0,63
[2026-08-28 10:10:52] 14671,1,0.005,0.005,0.005,0.005,3,-1,0,0,63
[2026-08-28 10:10:52] 14701,1,0.005,0.005,0.005,0.005,3,-1,0,0,63
[2026-08-28 10:10:52] 14726,0,0.000,0.000,0.000,0.000,-1,-1,0,0,64
[2026-08-28 10:10:52] 14754,3,0.003,0.002,0.002,0.001,0,-1,0,0,64
[2026-08-28 10:10:52] 14785,4,0.003,0.000,0.005,0.010,3,-1,0,0,64
[2026-08-28 10:10:52] 14810,0,0.000,0.000,0.000,0.000,-1,-1,0,0,64
[2026-08-28 10:10:52] 14839,3,0.003,0.002,0.002,0.001,0,-1,0,0,64
[2026-08-28 10:10:52] 14865,0,0.000,0.000,0.000,0.000,-1,-1,0,0,64
[2026-08-28 10:10:52] 14889,0,0.000,0.000,0.000,0.000,-1,-1,0,0,64
[2026-08-28 10:10:52] 14918,1,0.005,0.005,0.005,0.005,3,-1,0,0,64
[2026-08-28 10:10:52] 14943,0,0.000,0.000,0.000,0.000,-1,-1,0,0,64
[2026-08-28 10:10:52] 14967,0,0.000,0.000,0.000,0.000,-1,-1,0,0,64
[2026-08-28 10:10:52] 14992,0,0.000,0.000,0.000,0.000,-1,-1,0,0,64
[2026-08-28 10:10:52] 15016,0,0.000,0.000,0.000,0.000,-1,-1,0,0,64
[2026-08-28 10:10:52] 15047,4,0.015,0.005,0.015,0.019,3,-1,0,0,64
[2026-08-28 10:10:52] 15076,1,0.005,0.005,0.005,0.005,3,-1,0,0,65
[2026-08-28 10:10:52] 15100,0,0.000,0.000,0.000,0.000,-1,-1,0,0,65
[2026-08-28 10:10:52] 15131,2,0.001,0.005,0.009,0.010,3,-1,0,0,65
[2026-08-28 10:10:52] 15156,0,0.000,0.000,0.000,0.000,-1,-1,0,0,65
[2026-08-28 10:10:52] 15185,1,0.005,0.005,0.005,0.005,3,-1,0,0,65
[2026-08-28 10:10:52] 15214,1,0.005,0.005,0.005,0.005,3,-1,0,0,65
[2026-08-28 10:10:52] 15245,5,0.001,0.005,0.005,0.001,1,-1,0,0,65
[2026-08-28 10:10:52] 15273,1,0.005,0.005,0.005,0.005,3,-1,0,0,65
[2026-08-28 10:10:52] 15298,1,0.005,0.005,0.005,0.005,3,-1,0,0,66
[2026-08-28 10:10:52] 15330,4,0.002,0.002,0.005,0.003,2,-1,0,0,66
[2026-08-28 10:10:52] 15358,3,0.004,0.008,0.008,0.004,1,-1,0,0,66
[2026-08-28 10:10:52] 15389,6,0.002,0.007,0.003,0.009,3,-1,0,0,66
[2026-08-28 10:10:52] 15417,1,0.005,0.005,0.005,0.005,3,-1,0,0,66
[2026-08-28 10:10:52] 15443,2,0.001,0.005,0.009,0.010,3,-1,0,0,66
[2026-08-28 10:10:52] 15472,1,0.005,0.005,0.005,0.005,3,-1,0,0,66
[2026-08-28 10:10:52] 15498,2,0.001,0.005,0.009,0.010,3,-1,0,0,67
[2026-08-28 10:10:52] 15529,4,0.009,0.000,0.005,0.004,0,-1,0,0,67
[2026-08-28 10:10:53] 15557,1,0.005,0.005,0.005,0.005,3,-1,0,0,67
[2026-08-28 10:10:53] 15587,1,0.005,0.005,0.005,0.005,3,-1,0,0,67
[2026-08-28 10:10:53] 15614,2,0.007,0.010,0.007,0.001,1,-1,0,0,67
[2026-08-28 10:10:53] 15641,2,0.007,0.005,0.003,0.002,0,-1,0,0,67
[2026-08-28 10:10:53] 15666,0,0.000,0.000,0.000,0.000,-1,-1,0,0,67
[2026-08-28 10:10:53] 15691,2,0.007,0.000,0.007,0.009,3,-1,0,0,67
[2026-08-28 10:10:53] 15716,0,0.000,0.000,0.000,0.000,-1,-1,0,0,67
[2026-08-28 10:10:53] 15742,6,0.006,0.002,0.003,0.007,3,-1,0,0,67
[2026-08-28 10:10:53] 15771,2,0.007,0.005,0.003,0.008,3,-1,0,0,67
[2026-08-28 10:10:53] 15802,4,0.000,0.005,0.000,0.000,1,-1,0,0,67
[2026-08-28 10:10:53] 15830,1,0.005,0.005,0.005,0.005,3,-1,0,0,68
[2026-08-28 10:10:53] 15857,3,0.010,0.008,0.002,0.000,0,-1,0,0,68
[2026-08-28 10:10:53] 15887,7,0.004,0.006,0.004,0.000,1,-1,0,0,68
[2026-08-28 10:10:53] 15916,2,0.001,0.000,0.001,0.003,3,-1,0,0,68
[2026-08-28 10:10:53] 15940,0,0.000,0.000,0.000,0.000,-1,-1,0,0,68
[2026-08-28 10:10:53] 15966,0,0.000,0.000,0.000,0.000,-1,-1,0,0,68
[2026-08-28 10:10:53] 15991,2,0.001,0.000,0.001,0.003,3,-1,0,0,68
[2026-08-28 10:10:53] 16020,1,0.005,0.005,0.005,0.005,3,-1,0,0,68
[2026-08-28 10:10:53] 16047,4,0.001,0.003,0.002,0.001,1,-1,0,0,68
[2026-08-28 10:10:53] 16071,0,0.000,0.000,0.000,0.000,-1,-1,0,0,68
[2026-08-28 10:10:53] 16101,3,0.003,0.002,0.003,0.006,3,-1,0,0,68
[2026-08-28 10:10:53] 16125,0,0.000,0.000,0.000,0.000,-1,-1,0,0,69
[2026-08-28 10:10:53] 16150,0,0.000,0.000,0.000,0.000,-1,-1,0,0,69
[2026-08-28 10:10:53] 16181,3,0.010,0.008,0.006,0.004,0,-1,0,0,69
[2026-08-28 10:10:53] 16209,1,0.005,0.005,0.005,0.005,3,-1,0,0,69
[2026-08-28 10:10:53] 16239,1,0.005,0.005,0.005,0.005,3,-1,0,0,69
[2026-08-28 10:10:53] 16268,5,0.001,0.005,0.007,0.006,2,-1,0,0,69
